STATE_NAME,ST_ABBREV,REGION,ACSTOTPOP,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,DSLPM,B_DSLPM,P_DSLPM,PRE1960PCT,PNPL,B_PNPL,P_PNPL,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,T_PNPL,T_PNPL_D2,T_PTSDF,T_PTSDF_D2,T_PWDIS_D2,Shape_Length,Shape_Area
North Carolina,NC,4,1179,17.80702033,9,84,6.97788293,7,62,0.02485697,9,82,0.564982771,6,54,0.247443763,0.045296966,6,55,0.01775013,1,2,6.32E-05,6,58,0.825275657,10,92,0.558100085,9,80,0.045 facilities/km distance (55%ile),84%ile,0.018 facilities/km distance (2%ile),62%ile,82%ile,9410.077872,3857955.202
North Carolina,NC,4,868,10.71995918,8,78,6.013551299,7,61,0.005373809,8,78,0.564982771,6,54,0.416666667,0.04970801,6,59,0.02788459,1,8,2.49E-05,6,54,0.592165899,8,79,0.621253406,9,87,0.05 facilities/km distance (59%ile),78%ile,0.028 facilities/km distance (8%ile),61%ile,78%ile,6055.621247,2001367.825
North Carolina,NC,4,1670,11.04575916,8,78,8.98973136,7,64,0.00219591,8,76,0.564982771,6,54,0.146878825,0.039780055,6,50,0.032375503,2,11,7.91E-06,6,50,0.563473054,8,76,0.485576923,8,70,0.04 facilities/km distance (50%ile),78%ile,0.032 facilities/km distance (11%ile),64%ile,76%ile,12945.34034,6708256.767
North Carolina,NC,4,918,10.39880847,8,78,5.105200108,7,60,0.017771275,9,81,0.564982771,6,54,0.344110855,0.051729674,7,61,0.025396211,1,7,8.84E-05,7,60,0.464052288,7,68,0.690414508,10,92,0.052 facilities/km distance (61%ile),78%ile,0.025 facilities/km distance (7%ile),60%ile,81%ile,11097.3874,5520112.272
North Carolina,NC,4,1972,7.577073591,8,74,4.868239307,7,60,0.017267199,9,81,0.308625229,3,23,0.085421412,0.055910686,7,64,0.035922391,2,13,0.000127413,7,62,0.429513185,7,65,0.424442191,7,60,0.056 facilities/km distance (64%ile),74%ile,0.036 facilities/km distance (13%ile),60%ile,81%ile,63439.63123,121591024
North Carolina,NC,4,1653,20.47491301,9,85,25.15084109,8,70,0,8,70,0.308625229,3,23,0.095623987,0.029474166,4,38,0.036205285,2,13,0,4,39,0.849364791,10,93,0.70764526,10,93,0.029 facilities/km distance (38%ile),85%ile,0.036 facilities/km distance (13%ile),70%ile,70%ile,31161.17891,50540763.89
North Carolina,NC,4,796,14.03744006,9,81,8.9521102,7,63,0.000276082,8,74,0.30341968,3,22,0.166153846,0.047451201,6,57,0.0302611,1,9,9.33E-07,5,46,0.915829146,11,96,0.543969849,8,78,0.047 facilities/km distance (57%ile),81%ile,0.03 facilities/km distance (9%ile),63%ile,74%ile,21304.43069,24608789.64
North Carolina,NC,4,2694,40.83037647,10,91,58.42032791,8,75,2.10E-06,8,71,0.30341968,3,22,0.127147766,0.030147339,4,39,0.043134979,2,17,1.55E-09,5,41,0.876391982,10,94,0.845582777,11,98,0.03 facilities/km distance (39%ile),91%ile,0.043 facilities/km distance (17%ile),75%ile,71%ile,50999.58653,115051822.9
North Carolina,NC,4,0,0,6,54,0,6,54,0,8,70,None,0,None,0,0,1,0,0,1,0,0,4,39,0,1,1,0,1,0,0 facilities/km distance (0%ile),54%ile,0 facilities/km distance (0%ile),54%ile,70%ile,113089.9945,542640393
North Carolina,NC,4,1744,3.871271053,7,66,3.604552228,6,59,6.92E-06,8,72,0.11457321,1,0,0.099674973,0.015943108,2,15,0.014844676,1,1,2.85E-08,5,42,0.477637615,7,69,0.517333333,8,74,0.016 facilities/km distance (15%ile),66%ile,0.015 facilities/km distance (1%ile),59%ile,72%ile,208955.9002,1313822974
North Carolina,NC,4,1012,1.604139734,7,60,1.092268623,6,56,0,8,70,0.11457321,1,0,0.31025641,0.013648423,1,9,0.009293295,1,0,0,4,39,0.369565217,6,58,0.579223505,9,82,0.014 facilities/km distance (9%ile),60%ile,0.0093 facilities/km distance (0%ile),56%ile,70%ile,90010.48466,428279242.6
North Carolina,NC,4,2468,0.257760863,6,55,0.181559457,6,54,0,8,70,0.11457321,1,0,0.209800919,0.01059588,1,2,0.007463438,1,0,0,4,39,0.352106969,6,56,0.384116694,6,52,0.011 facilities/km distance (2%ile),55%ile,0.0075 facilities/km distance (0%ile),54%ile,70%ile,183388.9429,1319392095
North Carolina,NC,4,405,-0.069969371,6,54,-0.073388361,6,54,0,8,70,0.11457321,1,0,0.104979812,0.010562135,1,2,0.011078244,1,0,0,4,39,0.296296296,5,49,0.3875,6,53,0.011 facilities/km distance (2%ile),54%ile,0.011 facilities/km distance (0%ile),54%ile,70%ile,75063.3253,62759226.87
North Carolina,NC,4,0,0,6,54,0,6,54,0,8,70,None,0,None,0,0,1,0,0,1,0,0,4,39,0,1,1,0,1,0,0 facilities/km distance (0%ile),54%ile,0 facilities/km distance (0%ile),54%ile,70%ile,86126.03494,236563148.8
North Carolina,NC,4,0,0,6,54,0,6,54,0,8,70,None,0,None,0,0,1,0,0,1,0,0,4,39,0,1,1,0,1,0,0 facilities/km distance (0%ile),54%ile,0 facilities/km distance (0%ile),54%ile,70%ile,266978.3333,2340423675
North Carolina,NC,4,928,-22.74486307,2,14,-152.1400751,2,12,0,8,70,1.529916034,11,96,0.529745042,0.301413385,11,96,2.016149971,9,89,0,4,39,0.252155172,5,43,0.301724138,4,37,0.3 facilities/km distance (96%ile),14%ile,2 facilities/km distance (89%ile),12%ile,70%ile,7057.791516,2018320.084
North Carolina,NC,4,600,-11.96116786,3,24,-55.70978073,3,22,0,8,70,1.529916034,11,96,0.58186398,0.323685672,11,96,1.507583377,9,85,0,4,39,0.295,5,49,0.298333333,4,37,0.32 facilities/km distance (96%ile),24%ile,1.5 facilities/km distance (85%ile),22%ile,70%ile,5139.417506,1447324.806
North Carolina,NC,4,1927,27.37806384,9,87,174.5502785,9,82,0,8,70,1.529916034,11,96,0.332988625,0.234239005,10,94,1.49340303,9,85,0,4,39,0.377270368,6,59,0.460548405,7,66,0.23 facilities/km distance (94%ile),87%ile,1.5 facilities/km distance (85%ile),82%ile,70%ile,10761.1921,4184030.046
North Carolina,NC,4,1850,27.63287211,9,87,159.9529217,9,82,0,8,70,1.529916034,11,96,0.246225319,0.247322396,10,94,1.431626061,9,84,0,4,39,0.352432432,6,56,0.484864865,8,70,0.25 facilities/km distance (94%ile),87%ile,1.4 facilities/km distance (84%ile),82%ile,70%ile,8376.823992,3166763.655
North Carolina,NC,4,844,117.7222911,11,98,409.4361483,9,88,0,8,70,0.774816473,7,69,0.733850129,0.306462536,11,96,1.065871546,9,80,0,4,39,0.944312796,11,97,0.682464455,10,91,0.31 facilities/km distance (96%ile),98%ile,1.1 facilities/km distance (80%ile),88%ile,70%ile,4866.794658,1233470.946
North Carolina,NC,4,1547,164.792141,11,98,818.2323714,10,92,3.40E-05,8,72,0.774816473,7,69,0.325581395,0.240649959,10,94,1.194884573,9,82,4.97E-08,5,43,0.894634777,11,95,0.707175178,10,93,0.24 facilities/km distance (94%ile),98%ile,1.2 facilities/km distance (82%ile),92%ile,72%ile,14296.85723,8711186.827
North Carolina,NC,4,412,28.96621572,9,88,53.67967628,8,75,0,8,70,0.779410773,7,69,0.712121212,0.41607565,11,97,0.771064001,8,74,0,4,39,0.538834951,8,74,0.515625,8,74,0.42 facilities/km distance (97%ile),88%ile,0.77 facilities/km distance (74%ile),75%ile,70%ile,4454.931809,1122732.015
North Carolina,NC,4,419,38.34647071,10,90,93.96133917,8,78,0,8,70,0.779410773,7,69,0.56185567,0.31459607,11,96,0.770862806,8,74,0,4,39,0.579952267,8,78,0.718377088,10,94,0.31 facilities/km distance (96%ile),90%ile,0.77 facilities/km distance (74%ile),78%ile,70%ile,5000.026608,973585.32
North Carolina,NC,4,635,102.3512945,11,97,202.8684055,9,83,0,8,70,0.779410773,7,69,0.698757764,0.334840212,11,96,0.66367993,8,72,0,4,39,0.918110236,11,96,0.761146497,11,96,0.33 facilities/km distance (96%ile),97%ile,0.66 facilities/km distance (72%ile),83%ile,70%ile,6287.263455,1432821.372
North Carolina,NC,4,814,56.44226144,10,93,84.07592372,8,78,0,8,70,0.779410773,7,69,0.549751244,0.288926068,11,95,0.43038187,7,64,0,4,39,0.539312039,8,74,0.657178218,10,90,0.29 facilities/km distance (95%ile),93%ile,0.43 facilities/km distance (64%ile),78%ile,70%ile,13027.14298,6437053.016
North Carolina,NC,4,1203,191.616456,11,99,34.05146928,8,72,0,8,70,0.755726092,7,68,0.445471349,0.982551922,11,99,0.174605758,5,49,0,4,39,0.476309227,7,69,0.564422278,9,81,0.98 facilities/km distance (99%ile),99%ile,0.17 facilities/km distance (49%ile),72%ile,70%ile,12306.48663,7078329.225
North Carolina,NC,4,527,170.4100735,11,99,57.29904915,8,75,0,8,70,0.755726092,7,68,0.45,1.466529111,11,99,0.493108898,7,66,0,4,39,0.483870968,8,70,0.673624288,10,91,1.5 facilities/km distance (99%ile),99%ile,0.49 facilities/km distance (66%ile),75%ile,70%ile,12978.06749,3489676.991
North Carolina,NC,4,1145,340.4899494,11,99,267.6683721,9,85,0,8,70,0.755726092,7,68,0.697154472,0.719398727,11,98,0.565538826,7,69,0,4,39,0.793886463,10,91,0.749344978,11,95,0.72 facilities/km distance (98%ile),99%ile,0.57 facilities/km distance (69%ile),85%ile,70%ile,11506.67357,3700185.434
North Carolina,NC,4,1405,537.3263977,11,99,142.5956751,9,81,0,8,70,0.755726092,7,68,0.417410714,0.990186621,11,99,0.262775717,6,56,0,4,39,0.884697509,11,95,0.604270463,9,85,0.99 facilities/km distance (99%ile),99%ile,0.26 facilities/km distance (56%ile),81%ile,70%ile,10138.76511,4744305.013
North Carolina,NC,4,1386,167.9793018,11,99,121.7716063,9,80,0,8,70,1.186209353,9,88,0.340125392,0.859411642,11,99,0.623004948,8,70,0,4,39,0.487734488,8,70,0.510822511,8,74,0.86 facilities/km distance (99%ile),99%ile,0.62 facilities/km distance (70%ile),80%ile,70%ile,9536.190962,2931244.787
North Carolina,NC,4,1624,137.1616613,11,98,331.9153368,9,87,0,8,70,1.186209353,9,88,0.573604061,0.397134247,11,97,0.961018888,8,78,0,4,39,0.59729064,8,79,0.544562551,8,78,0.4 facilities/km distance (97%ile),98%ile,0.96 facilities/km distance (78%ile),87%ile,70%ile,7988.032912,2295870.902
North Carolina,NC,4,1269,-19.28930665,2,17,-26.60678603,4,30,0,8,70,1.186209353,9,88,0.658703072,0.541407767,11,98,0.746793074,8,73,0,4,39,0.353033885,6,56,0.307324841,4,38,0.54 facilities/km distance (98%ile),17%ile,0.75 facilities/km distance (73%ile),30%ile,70%ile,6835.84567,1792333.877
North Carolina,NC,4,2981,93.0865652,11,97,404.86804,9,88,0,8,70,1.577097922,11,97,0.070597362,0.155248154,10,90,0.675231873,8,72,0,4,39,0.506876887,8,72,0.611913357,9,86,0.16 facilities/km distance (90%ile),97%ile,0.68 facilities/km distance (72%ile),88%ile,70%ile,11999.80695,8983206.246
North Carolina,NC,4,1935,34.08680025,9,89,251.5911579,9,85,0.008271693,8,79,1.577097922,11,97,0.039306358,0.123603007,9,86,0.912301053,8,77,3.00E-05,6,55,0.530232558,8,74,0.471317829,7,68,0.12 facilities/km distance (86%ile),89%ile,0.91 facilities/km distance (77%ile),85%ile,79%ile,11379.29335,7565098.817
North Carolina,NC,4,884,-19.6656926,2,16,-50.68467897,3,22,-0.003013669,3,24,0.579216216,6,55,0.07486631,0.120502435,9,86,0.310572699,6,59,1.85E-05,6,53,0.101809955,2,17,0.245475113,3,28,0.12 facilities/km distance (86%ile),16%ile,0.31 facilities/km distance (59%ile),22%ile,24%ile,11262.88863,3826463.385
North Carolina,NC,4,1177,-29.33618561,2,10,-54.71899297,3,22,-0.083600215,2,16,0.579216216,6,55,0.080684597,0.100409237,9,82,0.18728721,6,50,0.000286139,7,67,0.08751062,2,15,0.132540357,2,12,0.1 facilities/km distance (82%ile),10%ile,0.19 facilities/km distance (50%ile),22%ile,16%ile,13745.44188,8719348.722
North Carolina,NC,4,996,3.392072629,7,65,9.482332531,7,64,0.000823528,8,75,0.553920865,6,53,0.212765957,0.129607418,9,87,0.362309646,7,61,3.15E-05,6,55,0.271084337,5,45,0.497979798,8,72,0.13 facilities/km distance (87%ile),65%ile,0.36 facilities/km distance (61%ile),64%ile,75%ile,15079.03451,12408440.9
North Carolina,NC,4,778,-3.258073869,5,43,-11.22028841,4,39,-0.011751307,3,21,0.553920865,6,53,0.137184116,0.113630106,9,85,0.39132402,7,63,0.000409844,7,69,0.422879177,7,64,0.21992238,3,24,0.11 facilities/km distance (85%ile),43%ile,0.39 facilities/km distance (63%ile),39%ile,21%ile,28216.94148,23784853.49
North Carolina,NC,4,1272,-4.198116889,4,39,-5.213091062,5,46,-0.003689368,3,23,0.405827672,4,37,0.127118644,0.077455412,8,75,0.096181723,4,37,6.81E-05,6,58,0.317610063,6,51,0.313679245,5,40,0.077 facilities/km distance (75%ile),39%ile,0.096 facilities/km distance (37%ile),46%ile,23%ile,29167.0967,37763700.82
North Carolina,NC,4,1587,2.486254835,7,62,2.713931516,6,58,0.003017298,8,77,0.405827672,4,37,0.064469914,0.080333351,8,76,0.08768981,4,34,9.75E-05,7,60,0.371770636,6,58,0.383742911,6,52,0.08 facilities/km distance (76%ile),62%ile,0.088 facilities/km distance (34%ile),58%ile,77%ile,26840.57388,38498831.54
North Carolina,NC,4,2004,2.166181926,7,61,3.028951115,6,58,0,8,70,0.419270173,4,39,0.114395887,0.069748893,8,72,0.097529199,4,37,0,4,39,0.262974052,5,44,0.484530938,8,70,0.07 facilities/km distance (72%ile),61%ile,0.098 facilities/km distance (37%ile),58%ile,70%ile,46052.28611,50993008.84
North Carolina,NC,4,2406,-20.06672377,2,16,-10.07240768,5,41,0,8,70,0.419270173,4,39,0.146367521,0.076557411,8,75,0.038427671,2,14,0,4,39,0.222360765,4,38,0.27626622,4,33,0.077 facilities/km distance (75%ile),16%ile,0.038 facilities/km distance (14%ile),41%ile,70%ile,38036.37749,61984435.22
North Carolina,NC,4,1453,-6.065692101,4,34,-19.92297444,4,33,0,8,70,0.491409055,5,47,0.149681529,0.029873693,4,39,0.098121174,4,37,0,4,39,0.128011012,3,22,0.309015829,4,39,0.03 facilities/km distance (39%ile),34%ile,0.098 facilities/km distance (37%ile),33%ile,70%ile,33443.27971,35794002.77
North Carolina,NC,4,1663,-40.41151493,1,7,-66.54148418,2,19,0,8,70,0.491409055,5,47,0.036243822,0.112497181,9,85,0.185237535,6,50,0,4,39,0.144317498,3,25,0.140175219,2,13,0.11 facilities/km distance (85%ile),7%ile,0.19 facilities/km distance (50%ile),19%ile,70%ile,22643.32937,21004312.56
North Carolina,NC,4,859,-1.635920338,5,48,-1.270840466,6,52,0,8,70,0.34866921,3,29,0.292383292,0.045139926,6,55,0.035066283,2,12,0,4,39,0,1,1,0.632130384,9,88,0.045 facilities/km distance (55%ile),48%ile,0.035 facilities/km distance (12%ile),52%ile,70%ile,30290.79616,50956811.28
North Carolina,NC,4,1385,-0.827814866,6,51,-0.422999419,6,54,-0.000373472,3,27,0.34866921,3,29,0.182282794,0.052446767,7,62,0.026799412,1,7,2.37E-05,6,54,0.244043321,5,42,0.449674149,7,64,0.052 facilities/km distance (62%ile),51%ile,0.027 facilities/km distance (7%ile),54%ile,27%ile,43553.58994,101031929.1
North Carolina,NC,4,1219,2.162309673,7,61,1.943168672,6,57,0,8,70,0.34866921,3,29,0.241176471,0.034166682,5,44,0.030704032,2,10,0,4,39,0.282198523,5,47,0.538146021,8,77,0.034 facilities/km distance (44%ile),61%ile,0.031 facilities/km distance (10%ile),57%ile,70%ile,32540.621,54337375.45
North Carolina,NC,4,1852,-1.732960714,5,48,-1.900752963,6,51,0,8,70,0.37540605,4,33,0.264631043,0.042521769,6,52,0.046638898,2,18,0,4,39,0.300215983,5,49,0.372282609,6,50,0.043 facilities/km distance (52%ile),48%ile,0.047 facilities/km distance (18%ile),51%ile,70%ile,48404.98856,88517761.69
North Carolina,NC,4,1640,-10.28619506,3,26,-9.641508774,5,41,-0.006615667,3,22,0.37540605,4,33,0.194622279,0.046430777,6,56,0.043520732,2,17,2.99E-05,6,55,0.05,1,8,0.396341463,6,55,0.046 facilities/km distance (56%ile),26%ile,0.044 facilities/km distance (17%ile),41%ile,22%ile,50889.08158,80110809.52
North Carolina,NC,4,1140,-9.890873672,3,27,-10.1259395,5,41,0,8,70,0.268402268,2,18,0.143916914,0.033709989,5,43,0.034511138,2,12,0,4,39,0.001754386,1,1,0.2,3,21,0.034 facilities/km distance (43%ile),27%ile,0.035 facilities/km distance (12%ile),41%ile,70%ile,37967.78851,72041802.23
North Carolina,NC,4,844,-3.541029607,5,42,-3.010239895,5,49,0,8,70,0.268402268,2,18,0.212765957,0.039402884,5,49,0.03349651,2,11,0,4,39,0.017772512,1,3,0.485781991,8,70,0.039 facilities/km distance (49%ile),42%ile,0.033 facilities/km distance (11%ile),49%ile,70%ile,42468.59119,63650156.72
North Carolina,NC,4,976,-8.382579212,3,29,-4.156287215,5,48,0,8,70,0.268402268,2,18,0.209090909,0.044315474,6,54,0.021972693,1,5,0,4,39,0.067622951,2,11,0.261270492,4,31,0.044 facilities/km distance (54%ile),29%ile,0.022 facilities/km distance (5%ile),48%ile,70%ile,30291.28239,44953363.12
North Carolina,NC,4,880,-5.40885201,4,36,-8.214319518,5,43,0,8,70,0.268402268,2,18,0.1747851,0.032434083,5,42,0.049257018,3,20,0,4,39,0.072727273,2,12,0.264772727,4,31,0.032 facilities/km distance (42%ile),36%ile,0.049 facilities/km distance (20%ile),43%ile,70%ile,33942.56421,61622547.92
North Carolina,NC,4,1174,-10.90761137,3,25,-14.33517612,4,37,0,8,70,0.272920236,2,18,0.247104247,0.049480651,6,59,0.065029256,3,27,0,4,39,0.011073254,1,2,0.329896907,5,43,0.049 facilities/km distance (59%ile),25%ile,0.065 facilities/km distance (27%ile),37%ile,70%ile,39159.83457,63205632.26
North Carolina,NC,4,791,-8.052625959,4,30,-8.561751718,5,42,0,8,70,0.272920236,2,18,0.201342282,0.050373908,7,60,0.053558789,3,22,0,4,39,0.046776233,1,8,0.265544041,4,32,0.05 facilities/km distance (60%ile),30%ile,0.054 facilities/km distance (22%ile),42%ile,70%ile,27718.62477,43243999.74
North Carolina,NC,4,919,-9.161988549,3,28,-5.00157915,5,46,0,8,70,0.272920236,2,18,0.046728972,0.062651902,7,68,0.034202013,2,12,0,4,39,0.009793254,1,2,0.388465724,6,53,0.063 facilities/km distance (68%ile),28%ile,0.034 facilities/km distance (12%ile),46%ile,70%ile,33440.3287,59070469.08
North Carolina,NC,4,948,-0.1888582,6,54,-0.345547526,6,54,0,8,70,0.272920236,2,18,0.278037383,0.052087395,7,61,0.095302563,4,37,0,4,39,0.187763713,4,32,0.521097046,8,75,0.052 facilities/km distance (61%ile),54%ile,0.095 facilities/km distance (37%ile),54%ile,70%ile,34104.90361,38596958.88
North Carolina,NC,4,2458,-39.5359376,1,7,-26.55661924,4,30,0,8,70,0.4474716,5,43,0.05010661,0.109642074,9,84,0.073647496,4,30,0,4,39,0.093978845,2,16,0.329129373,5,43,0.11 facilities/km distance (84%ile),7%ile,0.074 facilities/km distance (30%ile),30%ile,70%ile,31076.61168,43173718.85
North Carolina,NC,4,1660,-33.50248873,1,9,-85.32655206,2,17,0,8,70,0.4474716,5,43,0.086330935,0.130510501,9,87,0.332393546,7,60,0,4,39,0.139759036,3,24,0.26746988,4,32,0.13 facilities/km distance (87%ile),9%ile,0.33 facilities/km distance (60%ile),17%ile,70%ile,19361.98662,14688551.44
North Carolina,NC,4,883,3.470212146,7,65,14.97384359,7,67,0,8,70,0.309027337,3,23,0.170634921,0.081344312,8,77,0.350997852,7,61,0,4,39,0.254813137,5,43,0.558323896,9,80,0.081 facilities/km distance (77%ile),65%ile,0.35 facilities/km distance (61%ile),67%ile,70%ile,32941.08279,34127339.79
North Carolina,NC,4,1516,-5.80009203,4,35,-5.494782374,5,46,0,8,70,0.309027337,3,23,0.143911439,0.130462897,9,87,0.123595492,5,42,0,4,39,0.160949868,3,28,0.49690881,8,72,0.13 facilities/km distance (87%ile),35%ile,0.12 facilities/km distance (42%ile),46%ile,70%ile,31205.32743,36447065.86
North Carolina,NC,4,1636,-30.44442464,2,10,-12.22827613,4,38,0,8,70,0.309027337,3,23,0.094476744,0.220335542,10,93,0.088499746,4,35,0,4,39,0.225550122,4,39,0.322044335,5,41,0.22 facilities/km distance (93%ile),10%ile,0.088 facilities/km distance (35%ile),38%ile,70%ile,15861.44489,13627010.62
North Carolina,NC,4,679,-12.94050039,3,23,-8.044755518,5,43,0,8,70,0.309027337,3,23,0.215753425,0.141775997,9,89,0.088138264,4,34,0,4,39,0.157584683,3,27,0.290076336,4,35,0.14 facilities/km distance (89%ile),23%ile,0.088 facilities/km distance (34%ile),43%ile,70%ile,13063.38731,10628561.29
North Carolina,NC,4,1134,-28.38935095,2,11,-31.17460362,3,28,0,8,70,0.567554982,6,54,0.094623656,0.168221991,10,91,0.184726093,6,50,0,4,39,0.243386243,5,42,0.175485009,2,18,0.17 facilities/km distance (91%ile),11%ile,0.18 facilities/km distance (50%ile),28%ile,70%ile,17541.9891,15464502.75
North Carolina,NC,4,3189,33.60608475,9,89,41.74829916,8,73,0,8,70,0.567554982,6,54,0.141004862,0.30269038,11,96,0.376027396,7,62,0,4,39,0.407651301,7,62,0.378488554,6,51,0.3 facilities/km distance (96%ile),89%ile,0.38 facilities/km distance (62%ile),73%ile,70%ile,22317.66844,19586640.1
North Carolina,NC,4,1417,-6.122596126,4,34,-14.80088521,4,36,0,8,70,0.326104152,3,26,0.091575092,0.095538133,9,81,0.230955776,6,54,0,4,39,0.229357798,4,39,0.396700143,6,55,0.096 facilities/km distance (81%ile),34%ile,0.23 facilities/km distance (54%ile),36%ile,70%ile,23414.36751,34297992.2
North Carolina,NC,4,1442,-20.35721041,2,16,-37.42196069,3,26,-0.693791162,1,9,0.326104152,3,26,0.127419355,0.069335652,8,72,0.127457347,5,43,0.002363018,9,81,0.08668516,2,15,0.22260749,3,25,0.069 facilities/km distance (72%ile),16%ile,0.13 facilities/km distance (43%ile),26%ile,9%ile,33961.04203,44612501.16
North Carolina,NC,4,1051,-12.21269407,3,24,-5.128583142,5,46,-0.034666234,2,19,0.392368146,4,35,0,0.114645125,9,85,0.048143927,2,19,0.000325425,7,68,0.163653663,3,28,0.350142721,5,47,0.11 facilities/km distance (85%ile),24%ile,0.048 facilities/km distance (19%ile),46%ile,19%ile,23732.46461,29774863.75
North Carolina,NC,4,1445,17.72767444,9,84,16.72240099,7,68,0,8,70,0.392368146,4,35,0.067323481,0.09803967,9,82,0.092480188,4,36,0,4,39,0.432525952,7,65,0.534256055,8,77,0.098 facilities/km distance (82%ile),84%ile,0.092 facilities/km distance (36%ile),68%ile,70%ile,22327.99952,18749183.85
North Carolina,NC,4,776,-4.654743621,4,38,-1.910213839,6,51,0,8,70,0.392368146,4,35,0.19035533,0.218768217,10,93,0.089778108,4,35,0,4,39,0.31056701,6,50,0.351105332,5,47,0.22 facilities/km distance (93%ile),38%ile,0.09 facilities/km distance (35%ile),51%ile,70%ile,22160.13582,17650507.71
North Carolina,NC,4,1352,-36.39126637,1,8,-29.76133278,3,29,-0.169443363,2,14,0.409515668,4,37,0.030716724,0.155610776,10,90,0.127260866,5,43,0.000724548,8,73,0.077662722,2,13,0.292899408,4,36,0.16 facilities/km distance (90%ile),8%ile,0.13 facilities/km distance (43%ile),29%ile,14%ile,27068.13184,27154875.33
North Carolina,NC,4,1680,-34.30983312,1,9,-37.88966555,3,26,-0.191229155,2,13,0.409515668,4,37,0.104519774,0.267276115,11,95,0.295163272,6,58,0.001489689,8,78,0.18452381,4,32,0.379166667,6,51,0.27 facilities/km distance (95%ile),9%ile,0.3 facilities/km distance (58%ile),26%ile,13%ile,30193.87029,30811004.49
North Carolina,NC,4,1462,-12.50229088,3,24,-12.52842724,4,38,0,8,70,0.515860552,5,49,0.102866779,0.218308578,10,93,0.218764958,6,53,0,4,39,0.216142271,4,37,0.422024624,6,59,0.22 facilities/km distance (93%ile),24%ile,0.22 facilities/km distance (53%ile),38%ile,70%ile,21950.85599,23247631.57
North Carolina,NC,4,906,-53.18715642,1,5,-93.16203585,2,16,-0.029773926,2,19,0.515860552,5,49,0.186046512,0.31833522,11,96,0.557592456,7,68,0.000178203,7,64,0.05187638,1,9,0.29580574,4,36,0.32 facilities/km distance (96%ile),5%ile,0.56 facilities/km distance (68%ile),16%ile,19%ile,15806.92547,13054586.45
North Carolina,NC,4,628,-18.25754204,2,18,-26.8850381,4,30,-0.001082312,3,25,0.445654519,5,42,0.085185185,0.365266439,11,96,0.537870985,7,68,2.17E-05,6,53,0.159235669,3,27,0.398089172,6,55,0.37 facilities/km distance (96%ile),18%ile,0.54 facilities/km distance (68%ile),30%ile,25%ile,18758.87761,12701193.6
North Carolina,NC,4,1405,-73.3163116,1,2,-68.04896544,2,19,0,8,70,0.445654519,5,42,0.185528757,0.206392452,10,93,0.191564367,6,50,0,4,39,0.079003559,2,14,0.13184438,2,12,0.21 facilities/km distance (93%ile),2%ile,0.19 facilities/km distance (50%ile),19%ile,70%ile,21710.09884,20479268.23
North Carolina,NC,4,1549,-20.05446162,2,16,-29.89942968,3,29,-0.000960576,3,25,0.445654519,5,42,0.213872832,0.150856789,10,90,0.224914138,6,53,7.23E-06,6,50,0.23692705,5,41,0.307940607,4,39,0.15 facilities/km distance (90%ile),16%ile,0.22 facilities/km distance (53%ile),29%ile,25%ile,19787.44904,17244058.23
North Carolina,NC,4,2200,9.276959375,8,76,9.475955509,7,64,0,8,70,0.457014299,5,43,0.316481294,0.126834003,9,87,0.129554666,5,43,0,4,39,0.322272727,6,52,0.460730594,7,66,0.13 facilities/km distance (87%ile),76%ile,0.13 facilities/km distance (43%ile),64%ile,70%ile,15750.65577,15113606.54
North Carolina,NC,4,1067,-23.29734841,2,14,-13.52338592,4,37,-3.40E-06,3,29,0.457014299,5,43,0.231958763,0.113143802,9,85,0.065676457,3,27,1.65E-08,5,42,0.085285848,2,15,0.245265152,3,28,0.11 facilities/km distance (85%ile),14%ile,0.066 facilities/km distance (27%ile),37%ile,29%ile,19712.73895,15767937.98
North Carolina,NC,4,1547,-35.78963566,1,9,-19.98340229,4,33,0,8,70,0.457014299,5,43,0.103107345,0.10659332,9,83,0.059517152,3,25,0,4,39,0.057530705,2,10,0.224902216,3,25,0.11 facilities/km distance (83%ile),9%ile,0.06 facilities/km distance (25%ile),33%ile,70%ile,23393.30773,18311404.93
North Carolina,NC,4,1637,0.646798239,6,57,1.123979015,6,56,0,8,70,0.604135662,6,57,0,0.085822433,8,78,0.149138646,5,46,0,4,39,0.39584606,7,61,0.329871717,5,43,0.086 facilities/km distance (78%ile),57%ile,0.15 facilities/km distance (46%ile),56%ile,70%ile,18568.91652,14902522.34
North Carolina,NC,4,3028,-25.25115785,2,13,-350.1699888,1,5,-0.01813671,3,20,0.604135662,6,57,0.065977742,0.052086118,7,61,0.722303322,8,73,3.74E-05,6,56,0.241413474,5,41,0.154887715,2,15,0.052 facilities/km distance (61%ile),13%ile,0.72 facilities/km distance (73%ile),5%ile,20%ile,16683.96705,15103147.95
